2015/04/03 14:32:21	12988.2334645718	1322.58233291078
2015/04/04 15:32:14	969.684284800189	242.151491916806
2015/04/04 16:19:32	2465.73964817741	520.84315992343
2015/04/05 15:13:33	635.203234237796	184.430656478525
2015/04/05 15:46:49	1133.75320534633	239.49536296787
2015/04/05 17:07:49	1136.44109058696	316.111311393619
2015/04/06 14:00:37	72.8327249442431	55.7772706231281
2015/04/06 14:25:47	334.549446075177	221.855494120693
2015/04/06 16:10:02	151.104319779502	102.391506712624
2015/04/07 15:29:36	16.5109321307166	24.0052640194744
2015/04/07 16:29:18	9.04168618651982	23.1898818627781
2015/04/08 13:27:01	3.2206733930107	15.0835752457414
